,yardline_100,down,goal_to_go,yards_gained,play_type,success,epa,n_defense_box,n_blitzers
13414,74.0,1.0,0,2.0,run,0.0,-0.52042055,8,0
13417,20.0,1.0,0,20.0,run,1.0,2.464686,7,0
13419,70.0,2.0,0,19.0,run,1.0,1.7594906,7,0
13420,51.0,1.0,0,2.0,run,0.0,-0.46928135,6,0
13424,75.0,1.0,0,3.0,run,0.0,-0.35604426,6,0
13427,52.0,1.0,0,1.0,run,0.0,-0.515922,6,0
13432,66.0,1.0,0,1.0,run,0.0,-0.5381705,6,0
13434,51.0,1.0,0,1.0,run,0.0,-0.4883242,6,0
13436,34.0,1.0,0,34.0,run,1.0,3.4932446,6,0
13438,70.0,2.0,0,4.0,run,1.0,0.2831791,6,0
13440,66.0,4.0,0,3.0,run,1.0,2.1718967,7,0
13451,63.0,1.0,0,1.0,run,0.0,-0.4659455,6,0
13452,62.0,2.0,0,12.0,run,1.0,1.3480088,6,0
13453,50.0,1.0,0,12.0,run,1.0,0.774302,6,0
13454,38.0,1.0,0,25.0,run,1.0,1.5225041,7,0
13455,13.0,1.0,0,8.0,run,1.0,0.63919705,8,0
13456,5.0,2.0,0,1.0,run,0.0,-0.24058576,8,0
13457,4.0,3.0,0,1.0,run,1.0,0.7327882,7,0
13458,3.0,1.0,1,2.0,run,1.0,0.15140681,8,0
13459,1.0,2.0,1,-3.0,run,1.0,0.04995388,8,0
13460,2.0,1.0,1,-3.0,run,0.0,-1.1393466,8,0
13461,5.0,2.0,1,4.0,run,1.0,0.18897782,6,0
13463,1.0,3.0,1,0.0,run,0.0,-1.6174114,9,0
13474,72.0,2.0,0,6.0,run,1.0,0.35564715,7,0
13476,29.0,1.0,0,3.0,run,0.0,-0.21800874,7,0
13478,20.0,3.0,0,5.0,run,1.0,0.6657765,6,0
13479,15.0,1.0,0,3.0,run,0.0,-0.28462756,8,0
13480,12.0,2.0,0,5.0,run,1.0,0.08590481,7,0
13481,7.0,3.0,0,2.0,run,1.0,0.8875767,7,0
13482,5.0,1.0,1,3.0,run,1.0,0.10390651,8,0
13484,72.0,1.0,0,3.0,run,0.0,-0.26004726,7,0
13485,69.0,2.0,0,3.0,run,0.0,-0.30828053,7,0
13488,68.0,1.0,0,1.0,run,0.0,-0.5723265,6,0
13490,52.0,1.0,0,1.0,run,0.0,-0.5157288,7,0
13493,66.0,2.0,0,3.0,run,0.0,-0.75508714,7,0
13497,82.0,2.0,0,2.0,run,0.0,-0.18746409,7,0
13498,80.0,3.0,0,1.0,run,0.0,-7.24247,7,0
13502,50.0,2.0,0,9.0,run,1.0,0.21901032,7,0
13505,17.0,1.0,0,5.0,run,1.0,0.05091521,6,0
13507,75.0,1.0,0,1.0,run,0.0,-0.52872765,7,0
13508,74.0,2.0,0,2.0,run,0.0,-0.5583448,7,0
13513,15.0,1.0,0,1.0,run,0.0,-0.458568,6,0
13516,70.0,1.0,0,8.0,run,1.0,0.52006024,7,0
13517,62.0,2.0,0,1.0,run,0.0,-0.37087688,8,0
13518,61.0,3.0,0,2.0,run,1.0,0.19935055,7,0
13521,61.0,3.0,0,15.0,run,1.0,2.2493412,5,3
13523,41.0,1.0,0,3.0,run,1.0,0.018180324,7,0
13525,18.0,1.0,0,-1.0,run,0.0,-0.8257576,6,0
13526,19.0,2.0,0,16.0,run,1.0,2.1108897,6,0
13527,3.0,1.0,1,3.0,run,1.0,1.1325748,8,0
13530,66.0,3.0,0,3.0,run,1.0,0.069719024,6,0
13539,55.0,1.0,0,5.0,run,0.0,-0.24452814,7,0
13540,50.0,2.0,0,4.0,run,1.0,0.23100717,6,0
13541,46.0,3.0,0,8.0,run,1.0,0.8994424,6,0
13542,38.0,1.0,0,4.0,run,0.0,-0.23935466,7,0
13543,34.0,2.0,0,20.0,run,1.0,1.8572456,7,0
13544,14.0,1.0,0,4.0,run,0.0,-0.29290667,7,0
13545,10.0,2.0,0,3.0,run,0.0,-0.25313318,6,0
13547,75.0,1.0,0,7.0,run,1.0,0.38129103,6,0
13549,60.0,1.0,0,4.0,run,0.0,-0.015219996,6,0
13553,90.0,1.0,0,3.0,run,0.0,-0.34131268,7,0
13554,87.0,2.0,0,6.0,run,1.0,0.5273739,6,0
13555,81.0,3.0,0,1.0,run,1.0,0.5160915,6,0
13557,72.0,2.0,0,1.0,run,0.0,-0.21311122,6,0
13558,71.0,3.0,0,-1.0,run,0.0,-2.326543,7,0
13562,66.0,1.0,0,5.0,run,1.0,0.060145557,7,0
13567,55.0,1.0,0,3.0,run,0.0,-0.28148237,7,0
13570,45.0,1.0,0,2.0,run,0.0,-0.53260773,7,0
13571,43.0,2.0,0,3.0,run,0.0,-0.24660023,7,0
13575,90.0,2.0,0,2.0,run,1.0,0.041697633,7,0
13579,79.0,3.0,0,2.0,run,1.0,0.47042215,6,0
13581,87.0,1.0,0,6.0,run,0.0,-0.13178433,6,0
13584,54.0,2.0,0,-2.0,run,0.0,-1.2671597,6,0
13591,18.0,3.0,0,-1.0,run,0.0,-1.8653795,5,0
13593,81.0,1.0,0,8.0,run,1.0,0.29191992,7,0
13594,73.0,2.0,0,5.0,run,1.0,0.21312857,8,0
13595,68.0,1.0,0,2.0,run,0.0,-0.8443071,8,0
13596,66.0,2.0,0,0.0,run,0.0,-0.42593053,8,0
13597,66.0,3.0,0,5.0,run,0.0,-0.35252675,8,0
13603,75.0,1.0,0,1.0,run,0.0,-0.54375404,6,0
13610,39.0,1.0,0,-4.0,run,0.0,-1.3179194,7,0
13611,43.0,2.0,0,8.0,run,1.0,0.31294078,6,0
13613,20.0,1.0,0,1.0,run,0.0,-0.4880678,7,0
13614,19.0,2.0,0,3.0,run,0.0,-0.4338789,6,0
13616,21.0,3.0,0,10.0,run,1.0,0.57661134,5,0
13617,11.0,4.0,0,1.0,run,1.0,1.3232119,8,0
13620,72.0,1.0,0,13.0,run,1.0,0.8996736,7,0
13623,39.0,1.0,0,7.0,run,1.0,0.42848143,6,0
13624,32.0,2.0,0,1.0,run,0.0,-0.8085843,6,0
13627,23.0,2.0,0,6.0,run,1.0,0.59271646,6,0
13633,87.0,1.0,0,3.0,run,0.0,-0.55074257,6,0
13640,37.0,1.0,0,8.0,run,1.0,0.53509593,6,0
13641,29.0,2.0,0,4.0,run,1.0,0.24669753,6,0
13643,15.0,1.0,0,1.0,run,0.0,-0.47617155,7,0
13645,3.0,1.0,1,2.0,run,1.0,0.0802978,8,0
13646,1.0,2.0,1,-3.0,run,0.0,-1.7306153,9,0
13649,81.0,1.0,0,6.0,run,1.0,0.19949165,6,0
13650,75.0,2.0,0,14.0,run,1.0,0.958558,7,0
13651,61.0,1.0,0,1.0,run,0.0,-0.5262179,6,0
13652,60.0,2.0,0,5.0,run,0.0,-0.084449984,6,0
13654,49.0,1.0,0,3.0,run,0.0,-0.19355467,6,0
13662,75.0,1.0,0,0.0,run,0.0,-0.4675524,6,0
13666,74.0,1.0,0,2.0,run,0.0,-0.37836322,6,0
13671,67.0,2.0,0,2.0,run,1.0,0.08646623,6,0
13677,86.0,2.0,0,0.0,run,0.0,-0.035319675,6,0
13678,86.0,3.0,0,1.0,run,0.0,-0.22705796,7,0
13688,75.0,1.0,0,0.0,run,0.0,-0.5678368,6,0
13690,66.0,3.0,0,5.0,run,1.0,0.6424644,6,0
13691,61.0,1.0,0,3.0,run,0.0,-0.2968223,6,0
13693,30.0,1.0,0,2.0,run,1.0,0.5374596,8,0
13694,23.0,1.0,0,8.0,run,1.0,0.5508915,6,0
13696,15.0,3.0,0,2.0,run,1.0,0.64008605,8,0
13701,9.0,1.0,1,-2.0,run,0.0,-0.8673842,7,0
13710,64.0,1.0,0,1.0,run,0.0,-0.5281938,6,0
13715,92.0,1.0,0,4.0,run,0.0,-0.10796785,6,0
13723,83.0,1.0,0,3.0,run,0.0,-0.35183614,6,0
13725,74.0,3.0,0,-1.0,run,0.0,-1.9577348,7,0
13727,71.0,1.0,0,2.0,run,0.0,-0.44332987,7,0
13728,69.0,2.0,0,-5.0,run,0.0,-1.4762591,7,0
13730,60.0,1.0,0,5.0,run,1.0,0.05649598,6,0
13731,55.0,2.0,0,-1.0,run,0.0,-1.000475,6,0
13733,11.0,1.0,0,5.0,run,1.0,0.2254439,7,0
13737,61.0,1.0,0,2.0,run,0.0,-0.36642608,6,0
13741,29.0,2.0,0,0.0,run,0.0,-0.516802,6,0
13742,29.0,3.0,0,0.0,run,0.0,-1.1183695,7,0
13743,29.0,4.0,0,7.0,run,1.0,1.9302515,7,0
13751,75.0,1.0,0,8.0,run,1.0,0.54050076,6,0
13752,67.0,2.0,0,0.0,run,0.0,-1.9779038,6,0
13754,63.0,1.0,0,3.0,run,0.0,-0.2538928,7,0
13755,60.0,2.0,0,-4.0,run,0.0,-0.9652925,6,0
13757,38.0,1.0,0,9.0,run,1.0,0.721814,6,0
13758,29.0,2.0,0,3.0,run,1.0,0.16073765,7,0
13761,75.0,1.0,0,8.0,run,1.0,0.61932415,5,0
13763,60.0,1.0,0,1.0,run,0.0,-0.42938974,6,0
13764,59.0,2.0,0,3.0,run,1.0,1.0011864,8,0
13769,77.0,1.0,0,2.0,run,0.0,-0.31990945,6,0
13770,75.0,2.0,0,1.0,run,0.0,-0.6280155,6,0
13775,56.0,1.0,0,7.0,run,1.0,0.13327138,6,0
13777,30.0,1.0,0,5.0,run,1.0,0.11803943,6,1
13778,25.0,2.0,0,2.0,run,0.0,-0.21313198,7,0
13780,21.0,4.0,0,2.0,run,1.0,1.5716654,7,0
13781,19.0,1.0,0,5.0,run,1.0,0.12828714,6,0
13782,14.0,2.0,0,8.0,run,1.0,0.776651,6,0
13783,6.0,1.0,1,1.0,run,0.0,-0.28817585,8,0
13786,97.0,1.0,0,3.0,run,1.0,0.23860845,7,0
13788,76.0,1.0,0,5.0,run,1.0,0.2348818,5,0
13792,69.0,1.0,0,63.0,run,1.0,4.139731,7,0
13794,3.0,1.0,1,0.0,run,0.0,-0.41703925,7,0
13796,3.0,3.0,1,2.0,run,0.0,-0.15595877,6,0
13797,1.0,4.0,1,0.0,run,0.0,-3.8787396,8,0
13798,99.0,1.0,0,1.0,run,0.0,-0.26634926,8,0
13799,98.0,2.0,0,4.0,run,0.0,-0.059952367,7,0
13806,51.0,1.0,0,3.0,run,0.0,-0.27817494,6,0
13807,48.0,2.0,0,4.0,run,0.0,-0.0026176579,7,0
13811,69.0,1.0,0,3.0,run,0.0,-0.37931907,7,0
13815,79.0,1.0,0,1.0,run,0.0,-0.56223726,7,0
13819,77.0,1.0,0,5.0,run,0.0,-0.17199674,6,0
13825,40.0,2.0,0,16.0,run,1.0,1.299112,6,0
13826,24.0,1.0,0,4.0,run,0.0,-0.019046433,6,0
13831,75.0,2.0,0,4.0,run,0.0,-0.20897454,5,0
13832,71.0,3.0,0,11.0,run,1.0,0.48525774,5,0
13836,75.0,1.0,0,4.0,run,0.0,-0.027281277,6,0
13837,71.0,2.0,0,7.0,run,1.0,0.8164351,6,0
13838,64.0,1.0,0,6.0,run,1.0,0.26386634,6,0
13839,58.0,2.0,0,2.0,run,0.0,-0.43373498,6,0
13842,94.0,1.0,0,2.0,run,0.0,-0.5250627,7,0
13845,82.0,1.0,0,3.0,run,0.0,-0.36330032,7,0
13847,75.0,3.0,0,13.0,run,1.0,1.7664778,6,0
13849,41.0,1.0,0,1.0,run,0.0,-0.54284215,7,0
13852,65.0,1.0,0,18.0,run,1.0,1.3558885,6,0
13855,34.0,1.0,0,3.0,run,0.0,-0.0899934,5,0
13856,31.0,2.0,0,9.0,run,1.0,1.0429056,6,0
13858,17.0,2.0,0,4.0,run,1.0,0.074115954,5,0
13859,13.0,3.0,0,3.0,run,1.0,0.32620937,7,0
13861,7.0,2.0,1,2.0,run,0.0,-0.62043583,6,0
13865,78.0,1.0,0,1.0,run,0.0,-0.45461044,6,0
13866,77.0,2.0,0,1.0,run,0.0,-0.6280272,7,0
13867,76.0,3.0,0,10.0,run,1.0,2.0510483,6,1
13868,66.0,1.0,0,6.0,run,1.0,0.23300017,8,0
13869,60.0,2.0,0,3.0,run,1.0,0.03318809,7,0
13872,67.0,1.0,0,-2.0,run,0.0,-0.91216296,6,0
13877,6.0,1.0,1,5.0,run,1.0,0.5885245,8,0
13878,1.0,2.0,1,1.0,run,1.0,0.92958575,9,0
13879,75.0,1.0,0,5.0,run,0.0,-0.033325188,7,1
13880,70.0,2.0,0,0.0,run,0.0,-0.68278086,7,0
13882,65.0,1.0,0,6.0,run,1.0,0.25180525,6,0
13883,59.0,2.0,0,6.0,run,1.0,0.5566949,7,0
13884,53.0,1.0,0,2.0,run,0.0,-0.59232986,6,0
13885,51.0,2.0,0,9.0,run,1.0,1.0759703,6,0
13887,42.0,2.0,0,-1.0,run,0.0,-0.90304744,7,0
13891,52.0,1.0,0,16.0,run,1.0,0.818927,7,0
13892,36.0,1.0,0,1.0,run,0.0,-0.9177898,8,0
13893,35.0,2.0,0,2.0,run,1.0,0.09619982,8,0
13894,33.0,3.0,0,3.0,run,0.0,-0.34060234,7,0
13899,44.0,1.0,0,39.0,run,1.0,3.250137,5,0
13900,5.0,1.0,1,1.0,run,0.0,-0.36050195,5,0
13904,99.0,1.0,0,0.0,run,1.0,0.16714922,0,0
13906,73.0,1.0,0,6.0,run,1.0,0.2508878,6,0
13909,75.0,1.0,0,4.0,run,0.0,-0.047183797,7,0
13910,71.0,2.0,0,9.0,run,1.0,0.8276604,7,0
13911,62.0,1.0,0,3.0,run,0.0,-0.23784678,8,0
13917,60.0,1.0,0,5.0,run,1.0,0.077938445,6,0
13921,18.0,1.0,0,3.0,run,0.0,-0.22389601,7,0
13925,2.0,2.0,1,1.0,run,0.0,-0.12628353,8,0
13926,1.0,3.0,1,1.0,run,1.0,1.1038364,7,0
13927,75.0,1.0,0,2.0,run,0.0,-0.48408216,7,0
13928,73.0,2.0,0,5.0,run,1.0,0.10816924,6,0
13940,66.0,2.0,0,0.0,run,0.0,-0.5013417,7,0
13941,66.0,3.0,0,2.0,run,1.0,0.5018467,8,0
13942,64.0,1.0,0,1.0,run,0.0,-0.51656663,6,0
13944,53.0,1.0,0,5.0,run,1.0,0.010714715,8,0
13945,48.0,2.0,0,11.0,run,1.0,1.024604,7,0
13946,37.0,1.0,0,10.0,run,1.0,0.62314385,6,0
13947,27.0,1.0,0,2.0,run,0.0,-0.35507956,6,0
13949,25.0,2.0,0,8.0,run,1.0,0.98679084,6,0
13950,17.0,1.0,0,4.0,run,0.0,-0.10221965,8,0
13951,13.0,2.0,0,9.0,run,1.0,1.220038,7,0
13952,4.0,1.0,1,2.0,run,0.0,-0.008830498,7,0
13954,1.0,1.0,1,0.0,run,0.0,-0.3151945,9,0
13956,1.0,3.0,1,1.0,run,1.0,1.4178809,10,0
13971,75.0,1.0,0,1.0,run,0.0,-0.54255897,7,0
13976,36.0,1.0,0,5.0,run,1.0,0.09070261,6,0
13978,27.0,3.0,0,0.0,run,0.0,-1.2420723,7,0
13980,73.0,1.0,0,-3.0,run,0.0,-1.2574471,7,0
13982,77.0,3.0,0,11.0,run,1.0,0.1733696,4,0
13987,48.0,1.0,0,1.0,run,0.0,-0.41817465,6,0
13991,1.0,2.0,1,1.0,run,1.0,0.736259,8,0
13992,75.0,1.0,0,2.0,run,0.0,-0.47294945,7,0
13994,61.0,1.0,0,1.0,run,0.0,-0.5018517,7,0
13995,60.0,2.0,0,2.0,run,0.0,-0.6040804,7,0
13999,70.0,2.0,0,3.0,run,0.0,-0.16420907,6,0
14004,80.0,1.0,0,8.0,run,1.0,0.60152924,6,0
14005,72.0,2.0,0,-1.0,run,0.0,-0.92859125,6,0
14007,66.0,1.0,0,3.0,run,0.0,-0.1798734,7,0
14010,54.0,1.0,0,4.0,run,0.0,-0.21929765,0,0
14011,50.0,2.0,0,1.0,run,0.0,-0.6616895,6,0
14014,97.0,1.0,0,0.0,run,0.0,-0.39560187,7,0
14015,97.0,2.0,0,6.0,run,0.0,-0.068087175,7,0
14017,78.0,1.0,0,5.0,run,0.0,-0.033197865,6,0
14018,73.0,2.0,0,1.0,run,0.0,-0.38016114,6,0
14019,72.0,3.0,0,20.0,run,1.0,2.1143935,4,0
14020,52.0,1.0,0,11.0,run,1.0,0.63242924,7,0
14022,35.0,2.0,0,2.0,run,0.0,-0.5065961,7,0
14027,12.0,1.0,0,6.0,run,1.0,0.6600236,7,0
14028,6.0,2.0,0,-2.0,run,0.0,-1.2344615,7,0
14029,8.0,3.0,0,4.0,run,0.0,-0.5143902,6,0
14032,83.0,1.0,0,0.0,run,0.0,-0.5893305,7,0
14035,84.0,3.0,0,6.0,run,0.0,-0.74984425,6,0
14037,66.0,1.0,0,4.0,run,0.0,-0.07883917,7,0
14038,62.0,2.0,0,2.0,run,0.0,-0.5052432,7,0
14042,29.0,2.0,0,0.0,run,0.0,-1.4913478,7,0
14043,33.0,3.0,0,9.0,run,1.0,0.17046528,5,0
14045,79.0,1.0,0,3.0,run,0.0,-0.30925182,6,0
14049,79.0,3.0,0,5.0,run,0.0,-0.81595904,5,0
14052,50.0,2.0,0,-2.0,run,0.0,-1.2725904,6,0
14055,19.0,1.0,0,8.0,run,1.0,0.53488004,6,0
14056,11.0,2.0,0,8.0,run,1.0,0.960061,6,0
14057,3.0,1.0,1,3.0,run,1.0,0.9215056,5,0
14059,77.0,2.0,0,5.0,run,0.0,-0.13060199,7,0
14060,72.0,3.0,0,10.0,run,1.0,1.7436917,4,0
14061,62.0,1.0,0,4.0,run,0.0,-0.15677781,8,0
14063,46.0,1.0,0,1.0,run,0.0,-0.5229593,7,0
14064,45.0,2.0,0,8.0,run,1.0,0.5845809,6,0
14065,37.0,3.0,0,1.0,run,1.0,0.54725945,8,0
14073,51.0,2.0,0,1.0,run,0.0,-0.66165936,6,0
14076,70.0,1.0,0,15.0,run,1.0,0.9688527,5,0
14077,55.0,1.0,0,1.0,run,0.0,-0.38989797,6,0
14078,54.0,2.0,0,4.0,run,0.0,-0.15568657,6,0
14081,7.0,1.0,1,3.0,run,1.0,0.06674959,6,0
14082,4.0,2.0,1,4.0,run,1.0,1.5632578,6,0
14083,75.0,1.0,0,5.0,run,1.0,0.03458502,7,0
14084,70.0,2.0,0,4.0,run,1.0,0.22341868,6,0
14085,66.0,3.0,0,1.0,run,1.0,0.2598848,5,0
14086,65.0,1.0,0,10.0,run,1.0,0.5760742,6,0
14090,34.0,3.0,0,9.0,run,1.0,1.2819206,5,0
14094,61.0,1.0,0,0.0,run,0.0,-4.5370245,7,0
14095,37.0,1.0,0,4.0,run,1.0,0.107385874,5,0
14097,41.0,3.0,0,20.0,run,1.0,1.9130223,5,0
14099,36.0,2.0,0,9.0,run,1.0,0.10221563,5,0
14103,76.0,1.0,0,4.0,run,1.0,0.021775935,8,0
14105,72.0,3.0,0,7.0,run,1.0,1.6365501,6,0
14106,65.0,1.0,0,29.0,run,1.0,2.1405015,6,0
14107,36.0,1.0,0,5.0,run,1.0,0.12812422,7,0
14110,25.0,1.0,0,1.0,run,0.0,-0.3340166,7,0
14111,24.0,2.0,0,4.0,run,0.0,-0.14956966,7,0
14114,75.0,1.0,0,4.0,run,0.0,-0.06536824,6,0
14119,78.0,2.0,0,3.0,run,0.0,-0.26756716,8,0
14121,49.0,1.0,0,6.0,run,1.0,0.16171668,6,0
14122,43.0,2.0,0,3.0,run,0.0,-0.032555997,6,0
14123,40.0,3.0,0,1.0,run,1.0,0.55733967,6,0
14125,39.0,2.0,0,2.0,run,0.0,-0.727931,6,0
14126,37.0,3.0,0,5.0,run,0.0,-0.6114225,7,0
14133,39.0,1.0,0,4.0,run,0.0,-0.13002849,6,0
14136,26.0,1.0,0,3.0,run,0.0,-0.19199283,6,0
14137,23.0,2.0,0,6.0,run,1.0,0.3932062,8,0
14138,17.0,3.0,0,12.0,run,1.0,1.3003132,9,0
14139,5.0,1.0,1,4.0,run,1.0,0.4005812,8,0
14140,1.0,2.0,1,1.0,run,1.0,0.90763074,9,0
14142,72.0,1.0,0,5.0,run,1.0,0.041317597,6,0
14145,61.0,1.0,0,4.0,run,0.0,-0.04081254,6,0
14150,63.0,1.0,0,13.0,run,1.0,0.76925296,7,0
14151,50.0,1.0,0,4.0,run,0.0,-0.08275719,5,0
14152,46.0,2.0,0,1.0,run,0.0,-0.44335553,6,0
14153,45.0,3.0,0,4.0,run,0.0,-0.7082528,8,0
14160,57.0,2.0,0,7.0,run,1.0,0.5284028,4,0
14163,10.0,1.0,1,5.0,run,1.0,0.4173564,6,0
14164,5.0,2.0,1,2.0,run,0.0,-0.5134681,8,0
14165,3.0,3.0,1,1.0,run,0.0,-1.6999629,7,0
14168,75.0,1.0,0,5.0,run,1.0,0.07634019,7,0
14170,56.0,1.0,0,2.0,run,0.0,-0.3277063,8,0
14173,18.0,1.0,0,3.0,run,0.0,-0.23477387,8,0
14176,9.0,4.0,0,1.0,run,1.0,1.68278,10,0
14177,8.0,1.0,1,6.0,run,1.0,0.51158273,10,0
14178,2.0,2.0,1,2.0,run,1.0,1.1601366,8,0
14179,75.0,1.0,0,4.0,run,0.0,-0.10448098,6,0
14180,71.0,2.0,0,3.0,run,0.0,-0.3179025,7,0
14181,68.0,3.0,0,12.0,run,1.0,1.6079404,6,0
14182,56.0,1.0,0,4.0,run,0.0,-0.1274775,7,0
14184,21.0,1.0,0,1.0,run,0.0,-0.48941702,7,0
14185,20.0,2.0,0,6.0,run,1.0,0.09520165,6,0
14189,20.0,1.0,0,0.0,run,0.0,-0.4863742,6,0
14196,82.0,3.0,0,7.0,run,0.0,-0.41707534,4,0
14198,88.0,1.0,0,-5.0,run,0.0,-1.3623744,6,0
14199,93.0,2.0,0,-4.0,run,0.0,-0.7960139,6,0
14200,97.0,3.0,0,5.0,run,0.0,-0.4971785,6,0
14202,21.0,1.0,0,5.0,run,1.0,0.08879111,7,0
14203,16.0,2.0,0,0.0,run,0.0,-0.73059404,6,0
14206,75.0,1.0,0,2.0,run,0.0,-0.5167589,7,0
14211,80.0,1.0,0,-2.0,run,0.0,-0.9886448,6,0
14214,55.0,1.0,0,2.0,run,0.0,-0.49997726,6,0
14215,53.0,2.0,0,6.0,run,1.0,0.3295443,7,0
14216,47.0,3.0,0,10.0,run,1.0,1.0677725,6,0
14217,37.0,1.0,0,4.0,run,0.0,-0.14759538,6,0
14219,17.0,1.0,0,10.0,run,1.0,0.79944634,6,0
14220,7.0,1.0,1,7.0,run,1.0,1.732442,7,0
14238,25.0,1.0,0,1.0,run,0.0,-0.31608713,6,0
14239,24.0,2.0,0,2.0,run,0.0,-0.50494653,5,0
14241,17.0,1.0,0,7.0,run,1.0,0.20025834,8,0
14242,10.0,2.0,0,5.0,run,1.0,0.67695194,6,0
14243,5.0,1.0,1,0.0,run,0.0,-0.42108372,6,0
14246,1.0,4.0,1,1.0,run,1.0,2.1150353,11,0
14247,75.0,1.0,0,5.0,run,1.0,0.04830599,7,0
14248,70.0,2.0,0,6.0,run,1.0,0.68794996,7,0
14249,64.0,1.0,0,4.0,run,0.0,-0.13805151,7,0
14251,37.0,1.0,0,1.0,run,0.0,-0.5147679,7,0
14254,26.0,1.0,0,4.0,run,0.0,-0.118820146,10,0
14258,75.0,1.0,0,0.0,run,0.0,-0.575483,7,0
14260,71.0,1.0,0,2.0,run,0.0,-0.5597512,6,0
14262,64.0,3.0,0,6.0,run,1.0,1.1718209,6,0
14264,58.0,2.0,0,9.0,run,1.0,0.64455,6,0
14265,49.0,3.0,0,0.0,run,0.0,-1.7037235,8,0
14266,49.0,4.0,0,11.0,run,1.0,2.7630928,10,0
14267,38.0,1.0,0,4.0,run,0.0,-0.26462042,6,0
14268,34.0,2.0,0,-3.0,run,0.0,-1.0901219,8,0
14271,75.0,1.0,0,10.0,run,1.0,0.49725693,7,0
14272,65.0,1.0,0,12.0,run,1.0,0.8929649,7,0
14273,53.0,1.0,0,12.0,run,1.0,0.7237707,6,0
14275,30.0,1.0,0,22.0,run,1.0,1.4073898,6,0
14276,8.0,1.0,1,6.0,run,1.0,0.5345784,7,0
14277,2.0,2.0,1,2.0,run,1.0,1.2291073,8,0
14279,68.0,2.0,0,2.0,run,1.0,0.0008616983,7,0
14280,66.0,3.0,0,1.0,run,1.0,0.30311927,8,0
14282,54.0,1.0,0,4.0,run,0.0,-0.17444706,8,0
14283,50.0,2.0,0,5.0,run,1.0,0.41995883,8,0
14284,45.0,3.0,0,4.0,run,1.0,0.49369636,7,0
14285,41.0,1.0,0,5.0,run,0.0,-0.08375612,8,0
14286,36.0,2.0,0,3.0,run,0.0,-0.107507475,8,0
14287,33.0,3.0,0,10.0,run,1.0,1.1098381,6,0
14288,23.0,1.0,0,-1.0,run,0.0,-1.0279099,6,0
14289,24.0,2.0,0,4.0,run,0.0,-3.5323093,7,0
14291,84.0,2.0,0,5.0,run,1.0,0.028223831,7,0
14296,44.0,3.0,0,7.0,run,0.0,-0.59794444,6,0
14299,50.0,1.0,0,-2.0,run,0.0,-1.2424493,7,0
14300,52.0,2.0,0,3.0,run,1.0,0.045655243,8,0
14301,49.0,3.0,0,-1.0,run,0.0,-0.44354382,9,0
14307,75.0,2.0,0,2.0,run,0.0,-0.60234934,8,0
14311,50.0,1.0,0,3.0,run,0.0,-0.26503596,7,0
14312,47.0,2.0,0,0.0,run,0.0,-0.896604,8,0
14313,47.0,3.0,0,0.0,run,0.0,-1.7672038,6,0
14315,80.0,1.0,0,2.0,run,0.0,-0.643118,6,0
14317,71.0,3.0,0,-2.0,run,0.0,-2.4887092,7,0
14319,70.0,1.0,0,12.0,run,1.0,0.7617153,6,0
14320,58.0,1.0,0,-1.0,run,0.0,-0.80664957,7,0
14324,29.0,2.0,0,5.0,run,1.0,0.37815544,8,0
14325,24.0,1.0,0,-1.0,run,0.0,-0.8755344,7,0
14329,75.0,1.0,0,3.0,run,0.0,-0.3913184,6,0
14330,72.0,2.0,0,6.0,run,1.0,0.636446,6,0
14331,66.0,3.0,0,2.0,run,1.0,0.48280993,8,0
14335,23.0,1.0,0,7.0,run,1.0,0.2988773,7,0
14338,11.0,1.0,0,6.0,run,1.0,0.2417842,6,0
14339,5.0,2.0,0,2.0,run,0.0,-0.37257117,8,0
14340,3.0,3.0,0,0.0,run,0.0,-2.1938574,8,0
14342,75.0,1.0,0,2.0,run,0.0,-0.492498,8,0
14344,59.0,1.0,0,4.0,run,0.0,-0.08180735,7,0
14352,80.0,1.0,0,2.0,run,0.0,-0.64590234,7,0
14357,64.0,1.0,0,5.0,run,0.0,-0.07788534,7,0
14362,76.0,1.0,0,8.0,run,1.0,0.6067036,7,0
14367,39.0,2.0,0,14.0,run,1.0,1.3688178,7,0
14370,97.0,1.0,0,13.0,run,1.0,0.6923545,6,0
14371,84.0,1.0,0,4.0,run,0.0,-0.14419936,7,0
14372,80.0,2.0,0,6.0,run,0.0,-0.3264889,6,0
14374,59.0,1.0,0,8.0,run,1.0,0.6523593,8,0
14376,82.0,1.0,0,1.0,run,0.0,-0.5499262,8,0
14378,71.0,1.0,0,18.0,run,1.0,1.0180613,6,0
14380,44.0,2.0,0,28.0,run,1.0,1.6052166,7,0
14381,16.0,1.0,0,6.0,run,1.0,0.118025735,7,0
14383,1.0,1.0,1,1.0,run,1.0,0.4213281,11,0
14388,54.0,3.0,0,4.0,run,0.0,-1.1289281,6,2
14391,32.0,2.0,0,-1.0,run,0.0,-0.8531164,7,0
14395,80.0,1.0,0,8.0,run,1.0,0.5105825,7,0
14396,72.0,2.0,0,5.0,run,1.0,0.3243268,7,0
14398,59.0,2.0,0,4.0,run,0.0,-1.079707,8,0
14399,65.0,2.0,0,5.0,run,1.0,0.06146352,6,0
14402,51.0,1.0,0,1.0,run,0.0,-0.4853963,8,0
14403,50.0,2.0,0,7.0,run,1.0,0.16441202,6,0
14404,43.0,3.0,0,20.0,run,1.0,2.2656684,6,0
